Global Logger,4-10-2024,17:18:56
4-10-24, 14:32:33, 0.187, 16.36
4-10-24, 14:32:34, 0.187, 16.36
4-10-24, 14:32:35, 0.187, 16.36
4-10-24, 14:32:36, 0.187, 16.35
4-10-24, 14:32:37, 0.187, 16.36
4-10-24, 14:32:38, 0.187, 16.36
4-10-24, 14:32:39, 0.187, 16.36
4-10-24, 14:32:40, 0.187, 16.36
4-10-24, 14:32:41, 0.187, 16.35
4-10-24, 14:32:42, 0.187, 16.36
4-10-24, 14:32:43, 0.187, 16.36
4-10-24, 14:32:44, 0.187, 16.36
4-10-24, 14:32:45, 0.187, 16.36
4-10-24, 14:32:46, 0.187, 16.36
4-10-24, 14:32:47, 0.187, 16.36
4-10-24, 14:32:48, 0.187, 16.35
4-10-24, 14:32:49, 0.187, 16.36
4-10-24, 14:32:50, 0.187, 16.36
4-10-24, 14:32:51, 0.187, 16.35
4-10-24, 14:32:52, 0.187, 16.36
4-10-24, 14:32:53, 0.187, 16.36
4-10-24, 14:32:54, 0.187, 16.36
4-10-24, 14:32:55, 0.189, 16.36
4-10-24, 14:32:56, 0.187, 16.36
4-10-24, 14:32:57, 0.189, 16.36
4-10-24, 14:32:58, 0.187, 16.36
4-10-24, 14:32:59, 0.189, 16.35
4-10-24, 14:33:00, 0.187, 16.36
4-10-24, 14:33:01, 0.187, 16.36
4-10-24, 14:33:02, 0.189, 16.36
4-10-24, 14:33:03, 0.187, 16.36
4-10-24, 14:33:04, 0.189, 16.36
4-10-24, 14:33:05, 0.187, 16.36
4-10-24, 14:33:06, 0.189, 16.36
4-10-24, 14:33:07, 0.189, 16.36
4-10-24, 14:33:08, 0.189, 16.36
4-10-24, 14:33:09, 0.189, 16.36
4-10-24, 14:33:10, 0.189, 16.35
4-10-24, 14:33:11, 0.189, 16.36
4-10-24, 14:33:12, 0.189, 16.36
4-10-24, 14:33:13, 0.189, 16.36
4-10-24, 14:33:14, 0.189, 16.36
4-10-24, 14:33:15, 0.189, 16.35
4-10-24, 14:33:16, 0.189, 16.36
4-10-24, 14:33:17, 0.189, 16.36
4-10-24, 14:33:18, 0.189, 16.36
4-10-24, 14:33:19, 0.189, 16.36
4-10-24, 14:33:20, 0.189, 16.36
4-10-24, 14:33:21, 0.189, 16.36
4-10-24, 14:33:22, 0.189, 16.36
4-10-24, 14:33:23, 0.189, 16.36
4-10-24, 14:33:24, 0.189, 16.36
4-10-24, 14:33:25, 0.189, 16.36
4-10-24, 14:33:26, 0.189, 16.36
4-10-24, 14:33:27, 0.189, 16.36
4-10-24, 14:33:28, 0.189, 16.36
4-10-24, 14:33:29, 0.189, 16.36
4-10-24, 14:33:30, 0.189, 16.36
4-10-24, 14:33:31, 0.189, 16.36
4-10-24, 14:33:32, 0.189, 16.36
4-10-24, 14:33:33, 0.189, 16.36
4-10-24, 14:33:34, 0.191, 16.36
4-10-24, 14:33:35, 0.191, 16.36
4-10-24, 14:33:36, 0.189, 16.35
4-10-24, 14:33:37, 0.189, 16.36
4-10-24, 14:33:38, 0.189, 16.36
4-10-24, 14:33:39, 0.191, 16.35
4-10-24, 14:33:40, 0.189, 16.36
4-10-24, 14:33:41, 0.189, 16.36
4-10-24, 14:33:42, 0.191, 16.36
4-10-24, 14:33:43, 0.191, 16.35
4-10-24, 14:33:44, 0.191, 16.36
4-10-24, 14:33:45, 0.191, 16.36
4-10-24, 14:33:46, 0.191, 16.35
4-10-24, 14:33:47, 0.191, 16.36
4-10-24, 14:33:48, 0.191, 16.36
4-10-24, 14:33:49, 0.191, 16.36
4-10-24, 14:33:50, 0.191, 16.36
4-10-24, 14:33:51, 0.191, 16.36
4-10-24, 14:33:52, 0.191, 16.36
4-10-24, 14:33:53, 0.191, 16.36
4-10-24, 14:33:54, 0.191, 16.36
4-10-24, 14:33:55, 0.191, 16.35
4-10-24, 14:33:56, 0.191, 16.36
4-10-24, 14:33:57, 0.191, 16.35
4-10-24, 14:33:58, 0.191, 16.36
4-10-24, 14:33:59, 0.191, 16.36
4-10-24, 14:34:00, 0.191, 16.36
4-10-24, 14:34:01, 0.191, 16.36
4-10-24, 14:34:02, 0.191, 16.36
4-10-24, 14:34:03, 0.191, 16.36
4-10-24, 14:34:04, 0.191, 16.35
4-10-24, 14:34:05, 0.191, 16.35
4-10-24, 14:34:06, 0.191, 16.36
4-10-24, 14:34:07, 0.191, 16.36
4-10-24, 14:34:08, 0.194, 16.35
4-10-24, 14:34:09, 0.191, 16.36
4-10-24, 14:34:10, 0.191, 16.36
4-10-24, 14:34:11, 0.194, 16.36
4-10-24, 14:34:12, 0.191, 16.36
4-10-24, 14:34:13, 0.194, 16.35
4-10-24, 14:34:14, 0.191, 16.35
4-10-24, 14:34:15, 0.191, 16.36
4-10-24, 14:34:16, 0.191, 16.35
4-10-24, 14:34:17, 0.191, 16.36
4-10-24, 14:34:18, 0.191, 16.36
4-10-24, 14:34:19, 0.191, 16.35
4-10-24, 14:34:20, 0.194, 16.36
4-10-24, 14:34:21, 0.191, 16.35
4-10-24, 14:34:22, 0.191, 16.35
4-10-24, 14:34:23, 0.194, 16.36
4-10-24, 14:34:24, 0.194, 16.35
4-10-24, 14:34:25, 0.191, 16.36
4-10-24, 14:34:26, 0.194, 16.36
4-10-24, 14:34:27, 0.194, 16.35
4-10-24, 14:34:28, 0.194, 16.35
4-10-24, 14:34:29, 0.194, 16.36
4-10-24, 14:34:30, 0.191, 16.36
4-10-24, 14:34:31, 0.194, 16.36
4-10-24, 14:34:32, 0.194, 16.35
4-10-24, 14:34:33, 0.194, 16.35
4-10-24, 14:34:34, 0.194, 16.35
4-10-24, 14:34:35, 0.194, 16.36
4-10-24, 14:34:36, 0.194, 16.36
4-10-24, 14:34:37, 0.194, 16.36
4-10-24, 14:34:38, 0.194, 16.35
4-10-24, 14:34:39, 0.194, 16.36
4-10-24, 14:34:40, 0.194, 16.36
4-10-24, 14:34:41, 0.194, 16.36
4-10-24, 14:34:42, 0.194, 16.35
4-10-24, 14:34:43, 0.194, 16.36
4-10-24, 14:34:44, 0.194, 16.36
4-10-24, 14:34:45, 0.194, 16.35
4-10-24, 14:34:46, 0.194, 16.36
4-10-24, 14:34:47, 0.194, 16.36
4-10-24, 14:34:48, 0.194, 16.35
4-10-24, 14:34:49, 0.194, 16.36
4-10-24, 14:34:50, 0.194, 16.36
4-10-24, 14:34:51, 0.194, 16.36
4-10-24, 14:34:52, 0.191, 16.36
4-10-24, 14:34:53, 0.194, 16.35
4-10-24, 14:34:54, 0.194, 16.35
4-10-24, 14:34:55, 0.194, 16.36
4-10-24, 14:34:56, 0.194, 16.35
4-10-24, 14:34:57, 0.194, 16.36
4-10-24, 14:34:58, 0.194, 16.36
4-10-24, 14:34:59, 0.194, 16.35
4-10-24, 14:35:00, 0.194, 16.35
4-10-24, 14:35:01, 0.194, 16.35
4-10-24, 14:35:02, 0.194, 16.35
4-10-24, 14:35:03, 0.194, 16.36
4-10-24, 14:35:04, 0.194, 16.35
4-10-24, 14:35:05, 0.194, 16.36
4-10-24, 14:35:06, 0.194, 16.35
4-10-24, 14:35:07, 0.194, 16.36
4-10-24, 14:35:08, 0.194, 16.35
4-10-24, 14:35:09, 0.194, 16.36
4-10-24, 14:35:10, 0.194, 16.35
4-10-24, 14:35:11, 0.194, 16.35
4-10-24, 14:35:12, 0.194, 16.35
4-10-24, 14:35:13, 0.194, 16.36
4-10-24, 14:35:14, 0.196, 16.36
4-10-24, 14:35:15, 0.194, 16.35
4-10-24, 14:35:16, 0.196, 16.36
4-10-24, 14:35:17, 0.194, 16.36
4-10-24, 14:35:18, 0.196, 16.35
4-10-24, 14:35:19, 0.196, 16.36
4-10-24, 14:35:20, 0.194, 16.35
4-10-24, 14:35:21, 0.196, 16.36
4-10-24, 14:35:22, 0.194, 16.36
4-10-24, 14:35:23, 0.194, 16.35
4-10-24, 14:35:24, 0.194, 16.36
4-10-24, 14:35:25, 0.196, 16.36
4-10-24, 14:35:26, 0.196, 16.36
4-10-24, 14:35:27, 0.194, 16.35
4-10-24, 14:35:28, 0.196, 16.36
4-10-24, 14:35:29, 0.194, 16.36
4-10-24, 14:35:30, 0.196, 16.35
4-10-24, 14:35:31, 0.196, 16.36
4-10-24, 14:35:32, 0.196, 16.35
4-10-24, 14:35:33, 0.194, 16.35
4-10-24, 14:35:34, 0.196, 16.35
4-10-24, 14:35:35, 0.196, 16.35
4-10-24, 14:35:36, 0.196, 16.35
4-10-24, 14:35:37, 0.196, 16.36
4-10-24, 14:35:38, 0.196, 16.35
4-10-24, 14:35:39, 0.196, 16.35
4-10-24, 14:35:40, 0.196, 16.36
4-10-24, 14:35:41, 0.196, 16.35
4-10-24, 14:35:42, 0.196, 16.36
4-10-24, 14:35:43, 0.196, 16.35
4-10-24, 14:35:44, 0.196, 16.35
4-10-24, 14:35:45, 0.196, 16.35
4-10-24, 14:35:46, 0.196, 16.35
4-10-24, 14:35:47, 0.196, 16.36
4-10-24, 14:35:48, 0.196, 16.35
4-10-24, 14:35:49, 0.196, 16.35
4-10-24, 14:35:50, 0.196, 16.35
4-10-24, 14:35:51, 0.196, 16.36
4-10-24, 14:35:52, 0.196, 16.35
4-10-24, 14:35:53, 0.196, 16.36
4-10-24, 14:35:54, 0.196, 16.35
4-10-24, 14:35:55, 0.196, 16.35
4-10-24, 14:35:56, 0.196, 16.35
4-10-24, 14:35:57, 0.196, 16.36
4-10-24, 14:35:58, 0.196, 16.35
4-10-24, 14:35:59, 0.196, 16.36
4-10-24, 14:36:00, 0.196, 16.35
4-10-24, 14:36:01, 0.196, 16.35
4-10-24, 14:36:02, 0.196, 16.35
4-10-24, 14:36:03, 0.196, 16.35
4-10-24, 14:36:04, 0.196, 16.36
4-10-24, 14:36:05, 0.196, 16.35
4-10-24, 14:36:06, 0.196, 16.35
4-10-24, 14:36:07, 0.196, 16.35
4-10-24, 14:36:08, 0.196, 16.36
4-10-24, 14:36:09, 0.196, 16.35
4-10-24, 14:36:10, 0.196, 16.35
4-10-24, 14:36:11, 0.198, 16.36
4-10-24, 14:36:12, 0.198, 16.35
4-10-24, 14:36:13, 0.196, 16.36
4-10-24, 14:36:14, 0.196, 16.36
4-10-24, 14:36:15, 0.198, 16.35
4-10-24, 14:36:16, 0.196, 16.35
4-10-24, 14:36:17, 0.198, 16.36
4-10-24, 14:36:18, 0.196, 16.35
4-10-24, 14:36:19, 0.196, 16.35
4-10-24, 14:36:20, 0.198, 16.36
4-10-24, 14:36:21, 0.196, 16.35
4-10-24, 14:36:22, 0.198, 16.36
4-10-24, 14:36:23, 0.198, 16.35
4-10-24, 14:36:24, 0.198, 16.35
4-10-24, 14:36:25, 0.198, 16.36
4-10-24, 14:36:26, 0.198, 16.35
4-10-24, 14:36:27, 0.198, 16.36
4-10-24, 14:36:28, 0.198, 16.35
4-10-24, 14:36:29, 0.198, 16.35
4-10-24, 14:36:30, 0.198, 16.35
4-10-24, 14:36:31, 0.198, 16.35
4-10-24, 14:36:32, 0.198, 16.35
4-10-24, 14:36:33, 0.198, 16.35
4-10-24, 14:36:34, 0.198, 16.35
4-10-24, 14:36:35, 0.198, 16.35
4-10-24, 14:36:36, 0.198, 16.35
4-10-24, 14:36:37, 0.198, 16.35
4-10-24, 14:36:38, 0.198, 16.35
4-10-24, 14:36:39, 0.198, 16.35
4-10-24, 14:36:40, 0.198, 16.35
4-10-24, 14:36:41, 0.198, 16.35
4-10-24, 14:36:42, 0.198, 16.35
4-10-24, 14:36:43, 0.198, 16.35
4-10-24, 14:36:44, 0.198, 16.36
4-10-24, 14:36:45, 0.198, 16.35
4-10-24, 14:36:46, 0.198, 16.35
4-10-24, 14:36:47, 0.198, 16.35
4-10-24, 14:36:48, 0.198, 16.35
4-10-24, 14:36:49, 0.198, 16.35
4-10-24, 14:36:50, 0.198, 16.35
4-10-24, 14:36:51, 0.198, 16.35
4-10-24, 14:36:52, 0.198, 16.35
4-10-24, 14:36:53, 0.198, 16.35
4-10-24, 14:36:54, 0.198, 16.35
4-10-24, 14:36:55, 0.198, 16.35
4-10-24, 14:36:56, 0.198, 16.35
4-10-24, 14:36:57, 0.198, 16.35
4-10-24, 14:36:58, 0.198, 16.35
4-10-24, 14:36:59, 0.198, 16.35
4-10-24, 14:37:00, 0.198, 16.35
4-10-24, 14:37:01, 0.198, 16.35
4-10-24, 14:37:02, 0.198, 16.35
4-10-24, 14:37:03, 0.198, 16.35
4-10-24, 14:37:04, 0.198, 16.35
4-10-24, 14:37:05, 0.201, 16.35
4-10-24, 14:37:06, 0.198, 16.35
4-10-24, 14:37:07, 0.198, 16.35
4-10-24, 14:37:08, 0.201, 16.35
4-10-24, 14:37:09, 0.198, 16.35
4-10-24, 14:37:10, 0.198, 16.35
4-10-24, 14:37:11, 0.198, 16.35
4-10-24, 14:37:12, 0.201, 16.35
4-10-24, 14:37:13, 0.198, 16.35
4-10-24, 14:37:14, 0.198, 16.35
4-10-24, 14:37:15, 0.198, 16.36
4-10-24, 14:37:16, 0.198, 16.35
4-10-24, 14:37:17, 0.201, 16.35
4-10-24, 14:37:18, 0.201, 16.35
4-10-24, 14:37:19, 0.201, 16.35
4-10-24, 14:37:20, 0.201, 16.36
4-10-24, 14:37:21, 0.201, 16.35
4-10-24, 14:37:22, 0.201, 16.36
4-10-24, 14:37:23, 0.201, 16.35
4-10-24, 14:37:24, 0.201, 16.35
4-10-24, 14:37:25, 0.201, 16.35
4-10-24, 14:37:26, 0.201, 16.35
4-10-24, 14:37:27, 0.201, 16.35
4-10-24, 14:37:28, 0.201, 16.35
4-10-24, 14:37:29, 0.201, 16.35
4-10-24, 14:37:30, 0.201, 16.35
4-10-24, 14:37:31, 0.201, 16.36
4-10-24, 14:37:32, 0.201, 16.35
4-10-24, 14:37:33, 0.201, 16.35
4-10-24, 14:37:34, 0.201, 16.35
4-10-24, 14:37:35, 0.201, 16.35
4-10-24, 14:37:36, 0.201, 16.35
4-10-24, 14:37:37, 0.201, 16.35
4-10-24, 14:37:38, 0.201, 16.35
4-10-24, 14:37:39, 0.201, 16.35
4-10-24, 14:37:40, 0.201, 16.35
4-10-24, 14:37:41, 0.201, 16.35
4-10-24, 14:37:42, 0.201, 16.35
4-10-24, 14:37:43, 0.201, 16.35
4-10-24, 14:37:44, 0.201, 16.35
4-10-24, 14:37:45, 0.201, 16.35
4-10-24, 14:37:46, 0.201, 16.35
4-10-24, 14:37:47, 0.201, 16.36
4-10-24, 14:37:48, 0.201, 16.35
4-10-24, 14:37:49, 0.201, 16.35
4-10-24, 14:37:50, 0.201, 16.35
4-10-24, 14:37:51, 0.201, 16.35
4-10-24, 14:37:52, 0.201, 16.35
4-10-24, 14:37:53, 0.201, 16.35
4-10-24, 14:37:54, 0.201, 16.35
4-10-24, 14:37:55, 0.201, 16.35
4-10-24, 14:37:56, 0.201, 16.35
4-10-24, 14:37:57, 0.201, 16.35
4-10-24, 14:37:58, 0.203, 16.35
4-10-24, 14:37:59, 0.203, 16.35
4-10-24, 14:38:00, 0.203, 16.35
4-10-24, 14:38:01, 0.203, 16.35
4-10-24, 14:38:02, 0.201, 16.35
4-10-24, 14:38:03, 0.203, 16.35
4-10-24, 14:38:04, 0.203, 16.35
4-10-24, 14:38:05, 0.203, 16.35
4-10-24, 14:38:06, 0.203, 16.35
4-10-24, 14:38:07, 0.201, 16.35
4-10-24, 14:38:08, 0.203, 16.35
4-10-24, 14:38:09, 0.203, 16.35
4-10-24, 14:38:10, 0.203, 16.35
4-10-24, 14:38:11, 0.201, 16.35
4-10-24, 14:38:12, 0.203, 16.35
4-10-24, 14:38:13, 0.203, 16.35
4-10-24, 14:38:14, 0.203, 16.35
4-10-24, 14:38:15, 0.203, 16.35
4-10-24, 14:38:16, 0.203, 16.35
4-10-24, 14:38:17, 0.203, 16.35
4-10-24, 14:38:18, 0.203, 16.35
4-10-24, 14:38:19, 0.203, 16.35
4-10-24, 14:38:20, 0.203, 16.35
4-10-24, 14:38:21, 0.203, 16.35
4-10-24, 14:38:22, 0.203, 16.35
4-10-24, 14:38:23, 0.203, 16.35
4-10-24, 14:38:24, 0.203, 16.35
4-10-24, 14:38:25, 0.205, 16.36
4-10-24, 14:38:26, 0.203, 16.35
4-10-24, 14:38:27, 0.203, 16.35
4-10-24, 14:38:28, 0.203, 16.35
4-10-24, 14:38:29, 0.203, 16.35
4-10-24, 14:38:30, 0.203, 16.35
4-10-24, 14:38:31, 0.205, 16.35
4-10-24, 14:38:32, 0.203, 16.35
4-10-24, 14:38:33, 0.203, 16.35
4-10-24, 14:38:34, 0.203, 16.35
4-10-24, 14:38:35, 0.205, 16.35
4-10-24, 14:38:36, 0.203, 16.35
4-10-24, 14:38:37, 0.203, 16.35
4-10-24, 14:38:38, 0.205, 16.35
4-10-24, 14:38:39, 0.203, 16.35
4-10-24, 14:38:40, 0.203, 16.35
4-10-24, 14:38:41, 0.205, 16.35
4-10-24, 14:38:42, 0.205, 16.35
4-10-24, 14:38:43, 0.205, 16.35
4-10-24, 14:38:44, 0.205, 16.35
4-10-24, 14:38:45, 0.203, 16.35
4-10-24, 14:38:46, 0.203, 16.35
4-10-24, 14:38:47, 0.205, 16.35
4-10-24, 14:38:48, 0.205, 16.35
4-10-24, 14:38:49, 0.205, 16.35
4-10-24, 14:38:50, 0.205, 16.35
4-10-24, 14:38:51, 0.205, 16.35
4-10-24, 14:38:52, 0.205, 16.35
4-10-24, 14:38:53, 0.205, 16.35
4-10-24, 14:38:54, 0.205, 16.35
4-10-24, 14:38:55, 0.205, 16.35
4-10-24, 14:38:56, 0.205, 16.35
4-10-24, 14:38:57, 0.205, 16.35
4-10-24, 14:38:58, 0.205, 16.35
4-10-24, 14:38:59, 0.205, 16.35
4-10-24, 14:39:00, 0.205, 16.35
4-10-24, 14:39:01, 0.205, 16.35
4-10-24, 14:39:02, 0.205, 16.35
4-10-24, 14:39:03, 0.205, 16.35
4-10-24, 14:39:04, 0.205, 16.35
4-10-24, 14:39:05, 0.205, 16.35
4-10-24, 14:39:06, 0.205, 16.35
4-10-24, 14:39:07, 0.205, 16.35
4-10-24, 14:39:08, 0.205, 16.35
4-10-24, 14:39:09, 0.205, 16.35
4-10-24, 14:39:10, 0.205, 16.35
4-10-24, 14:39:11, 0.205, 16.35
4-10-24, 14:39:12, 0.205, 16.35
4-10-24, 14:39:13, 0.205, 16.35
4-10-24, 14:39:14, 0.205, 16.35
4-10-24, 14:39:15, 0.205, 16.35
4-10-24, 14:39:16, 0.205, 16.35
4-10-24, 14:39:17, 0.205, 16.35
4-10-24, 14:39:18, 0.205, 16.35
4-10-24, 14:39:19, 0.205, 16.35
4-10-24, 14:39:20, 0.205, 16.35
4-10-24, 14:39:21, 0.205, 16.35
4-10-24, 14:39:22, 0.205, 16.35
4-10-24, 14:39:23, 0.205, 16.35
4-10-24, 14:39:24, 0.205, 16.35
4-10-24, 14:39:25, 0.205, 16.35
4-10-24, 14:39:26, 0.205, 16.35
4-10-24, 14:39:27, 0.205, 16.35
4-10-24, 14:39:28, 0.205, 16.35
4-10-24, 14:39:29, 0.205, 16.35
4-10-24, 14:39:30, 0.205, 16.35
4-10-24, 14:39:31, 0.205, 16.35
4-10-24, 14:39:32, 0.205, 16.35
4-10-24, 14:39:33, 0.205, 16.35
4-10-24, 14:39:34, 0.208, 16.35
4-10-24, 14:39:35, 0.208, 16.35
4-10-24, 14:39:36, 0.205, 16.35
4-10-24, 14:39:37, 0.205, 16.35
4-10-24, 14:39:38, 0.205, 16.35
4-10-24, 14:39:39, 0.205, 16.35
4-10-24, 14:39:40, 0.205, 16.35
4-10-24, 14:39:41, 0.205, 16.35
4-10-24, 14:39:42, 0.208, 16.35
4-10-24, 14:39:43, 0.205, 16.35
4-10-24, 14:39:44, 0.205, 16.35
4-10-24, 14:39:45, 0.205, 16.35
4-10-24, 14:39:46, 0.205, 16.35
4-10-24, 14:39:47, 0.205, 16.35
4-10-24, 14:39:48, 0.208, 16.35
4-10-24, 14:39:49, 0.208, 16.35
4-10-24, 14:39:50, 0.205, 16.35
4-10-24, 14:39:51, 0.205, 16.35
4-10-24, 14:39:52, 0.208, 16.35
4-10-24, 14:39:53, 0.208, 16.35
4-10-24, 14:39:54, 0.208, 16.35
4-10-24, 14:39:55, 0.208, 16.35
4-10-24, 14:39:56, 0.208, 16.35
4-10-24, 14:39:57, 0.208, 16.35
4-10-24, 14:39:58, 0.208, 16.35
4-10-24, 14:39:59, 0.208, 16.35
4-10-24, 14:40:00, 0.208, 16.36
4-10-24, 14:40:01, 0.208, 16.35
4-10-24, 14:40:02, 0.208, 16.35
4-10-24, 14:40:03, 0.208, 16.35
4-10-24, 14:40:04, 0.208, 16.35
4-10-24, 14:40:05, 0.208, 16.35
4-10-24, 14:40:06, 0.208, 16.35
4-10-24, 14:40:07, 0.208, 16.35
4-10-24, 14:40:08, 0.208, 16.35
4-10-24, 14:40:09, 0.208, 16.35
4-10-24, 14:40:10, 0.208, 16.35
4-10-24, 14:40:11, 0.208, 16.35
4-10-24, 14:40:12, 0.208, 16.35
4-10-24, 14:40:13, 0.208, 16.35
4-10-24, 14:40:14, 0.208, 16.35
4-10-24, 14:40:15, 0.208, 16.35
4-10-24, 14:40:16, 0.208, 16.35
4-10-24, 14:40:17, 0.208, 16.35
4-10-24, 14:40:18, 0.208, 16.35
4-10-24, 14:40:19, 0.208, 16.35
4-10-24, 14:40:20, 0.208, 16.35
4-10-24, 14:40:21, 0.208, 16.35
4-10-24, 14:40:22, 0.210, 16.35
4-10-24, 14:40:23, 0.208, 16.35
4-10-24, 14:40:24, 0.208, 16.35
4-10-24, 14:40:25, 0.208, 16.35
4-10-24, 14:40:26, 0.208, 16.35
4-10-24, 14:40:27, 0.208, 16.35
4-10-24, 14:40:28, 0.208, 16.35
4-10-24, 14:40:29, 0.208, 16.35
4-10-24, 14:40:30, 0.208, 16.35
4-10-24, 14:40:31, 0.208, 16.35
4-10-24, 14:40:32, 0.208, 16.35
4-10-24, 14:40:33, 0.210, 16.35
4-10-24, 14:40:34, 0.208, 16.35
4-10-24, 14:40:35, 0.208, 16.35
4-10-24, 14:40:36, 0.210, 16.35
4-10-24, 14:40:37, 0.208, 16.35
4-10-24, 14:40:38, 0.210, 16.35
4-10-24, 14:40:39, 0.210, 16.35
4-10-24, 14:40:40, 0.210, 16.35
4-10-24, 14:40:41, 0.208, 16.35
4-10-24, 14:40:42, 0.208, 16.35
4-10-24, 14:40:43, 0.208, 16.35
4-10-24, 14:40:44, 0.208, 16.35
4-10-24, 14:40:45, 0.210, 16.35
4-10-24, 14:40:46, 0.210, 16.35
4-10-24, 14:40:47, 0.210, 16.35
4-10-24, 14:40:48, 0.210, 16.35
4-10-24, 14:40:49, 0.210, 16.35
4-10-24, 14:40:50, 0.210, 16.35
4-10-24, 14:40:51, 0.210, 16.35
4-10-24, 14:40:52, 0.210, 16.35
4-10-24, 14:40:53, 0.210, 16.35
4-10-24, 14:40:54, 0.210, 16.35
4-10-24, 14:40:55, 0.210, 16.35
4-10-24, 14:40:56, 0.210, 16.35
4-10-24, 14:40:57, 0.210, 16.35
4-10-24, 14:40:58, 0.210, 16.35
4-10-24, 14:40:59, 0.210, 16.35
4-10-24, 14:41:00, 0.210, 16.35
4-10-24, 14:41:01, 0.210, 16.35
4-10-24, 14:41:02, 0.210, 16.35
4-10-24, 14:41:03, 0.210, 16.35
4-10-24, 14:41:04, 0.210, 16.35
4-10-24, 14:41:05, 0.210, 16.35
4-10-24, 14:41:06, 0.210, 16.35
4-10-24, 14:41:07, 0.210, 16.35
4-10-24, 14:41:08, 0.210, 16.35
4-10-24, 14:41:09, 0.210, 16.35
4-10-24, 14:41:10, 0.212, 16.35
4-10-24, 14:41:11, 0.212, 16.35
4-10-24, 14:41:12, 0.210, 16.35
4-10-24, 14:41:13, 0.210, 16.35
4-10-24, 14:41:14, 0.210, 16.35
4-10-24, 14:41:15, 0.210, 16.35
4-10-24, 14:41:16, 0.212, 16.35
4-10-24, 14:41:17, 0.212, 16.35
4-10-24, 14:41:18, 0.210, 16.35
4-10-24, 14:41:19, 0.212, 16.35
4-10-24, 14:41:20, 0.212, 16.35
4-10-24, 14:41:21, 0.212, 16.35
4-10-24, 14:41:22, 0.212, 16.35
4-10-24, 14:41:23, 0.212, 16.35
4-10-24, 14:41:24, 0.210, 16.35
4-10-24, 14:41:25, 0.210, 16.35
4-10-24, 14:41:26, 0.212, 16.35
4-10-24, 14:41:27, 0.212, 16.35
4-10-24, 14:41:28, 0.212, 16.35
4-10-24, 14:41:29, 0.212, 16.35
4-10-24, 14:41:30, 0.212, 16.35
4-10-24, 14:41:31, 0.212, 16.35
4-10-24, 14:41:32, 0.212, 16.35
4-10-24, 14:41:33, 0.212, 16.35
4-10-24, 14:41:34, 0.212, 16.35
4-10-24, 14:41:35, 0.212, 16.35
4-10-24, 14:41:36, 0.212, 16.35
4-10-24, 14:41:37, 0.212, 16.35
4-10-24, 14:41:38, 0.212, 16.35
4-10-24, 14:41:39, 0.212, 16.35
4-10-24, 14:41:40, 0.212, 16.35
4-10-24, 14:41:41, 0.212, 16.35
4-10-24, 14:41:42, 0.212, 16.35
4-10-24, 14:41:43, 0.212, 16.35
4-10-24, 14:41:44, 0.212, 16.35
4-10-24, 14:41:45, 0.212, 16.35
4-10-24, 14:41:46, 0.212, 16.35
4-10-24, 14:41:47, 0.212, 16.35
4-10-24, 14:41:48, 0.212, 16.35
4-10-24, 14:41:49, 0.212, 16.35
4-10-24, 14:41:50, 0.212, 16.35
4-10-24, 14:41:51, 0.212, 16.35
4-10-24, 14:41:52, 0.212, 16.35
4-10-24, 14:41:53, 0.212, 16.35
4-10-24, 14:41:54, 0.212, 16.35
4-10-24, 14:41:55, 0.212, 16.35
4-10-24, 14:41:56, 0.212, 16.35
4-10-24, 14:41:57, 0.212, 16.35
4-10-24, 14:41:58, 0.212, 16.35
4-10-24, 14:41:59, 0.212, 16.35
4-10-24, 14:42:00, 0.212, 16.35
4-10-24, 14:42:01, 0.212, 16.35
4-10-24, 14:42:02, 0.212, 16.35
4-10-24, 14:42:03, 0.212, 16.35
4-10-24, 14:42:04, 0.212, 16.35
4-10-24, 14:42:05, 0.212, 16.35
4-10-24, 14:42:06, 0.212, 16.35
4-10-24, 14:42:07, 0.212, 16.35
4-10-24, 14:42:08, 0.212, 16.35
4-10-24, 14:42:09, 0.214, 16.35
4-10-24, 14:42:10, 0.214, 16.35
4-10-24, 14:42:11, 0.214, 16.35
4-10-24, 14:42:12, 0.212, 16.35
4-10-24, 14:42:13, 0.212, 16.35
4-10-24, 14:42:14, 0.212, 16.35
4-10-24, 14:42:15, 0.212, 16.35
4-10-24, 14:42:16, 0.212, 16.35
4-10-24, 14:42:17, 0.214, 16.35
4-10-24, 14:42:18, 0.212, 16.35
4-10-24, 14:42:19, 0.212, 16.35
4-10-24, 14:42:20, 0.212, 16.35
4-10-24, 14:42:21, 0.214, 16.35
4-10-24, 14:42:22, 0.214, 16.35
4-10-24, 14:42:23, 0.214, 16.35
4-10-24, 14:42:24, 0.214, 16.35
4-10-24, 14:42:25, 0.214, 16.35
4-10-24, 14:42:26, 0.214, 16.35
4-10-24, 14:42:27, 0.214, 16.35
4-10-24, 14:42:28, 0.214, 16.35
4-10-24, 14:42:29, 0.214, 16.35
4-10-24, 14:42:30, 0.214, 16.35
4-10-24, 14:42:31, 0.214, 16.35
4-10-24, 14:42:32, 0.214, 16.35
4-10-24, 14:42:33, 0.214, 16.35
4-10-24, 14:42:34, 0.214, 16.35
4-10-24, 14:42:35, 0.214, 16.35
4-10-24, 14:42:36, 0.214, 16.35
4-10-24, 14:42:37, 0.214, 16.35
4-10-24, 14:42:38, 0.214, 16.35
4-10-24, 14:42:39, 0.214, 16.35
